,ExpNum,droneNum,CarNum,carDistance,droneDistance,time,NumPlaces
281,40.0,1.0,1.0,0.24958522544914005,0.26066639210307974,2776.0,60.0
282,40.0,2.0,1.0,0.19572368475283547,0.400583908246244,2160.0,60.0
283,40.0,3.0,1.0,0.1684348247938292,0.45609281125950546,1886.0,60.0
284,40.0,4.0,1.0,0.13079952895874777,0.5944658408932468,1476.0,60.0
285,40.0,5.0,1.0,0.12250626114390678,0.7547105036454467,1371.0,60.0
286,40.0,0.0,2.0,0.4155494057492274,0.0,2520.0,60.0
287,41.0,0.0,1.0,0.3790174569819016,0.0,3985.0,60.0
288,41.0,1.0,1.0,0.25873414447460263,0.24529353106212096,2830.0,60.0
289,41.0,2.0,1.0,0.1930622772505134,0.3775187998466413,2204.0,60.0
290,41.0,3.0,1.0,0.1750481640234341,0.4747354743123261,1958.0,60.0
291,41.0,4.0,1.0,0.1325511836280813,0.6975882776854452,1640.0,60.0
292,41.0,5.0,1.0,0.1279416416537025,0.6929741873987081,1457.0,60.0
293,41.0,0.0,2.0,0.4229662800640843,0.0,2785.0,60.0
294,42.0,0.0,1.0,0.40161775325799975,0.0,4214.0,60.0
295,42.0,1.0,1.0,0.28047142203641706,0.2413787829247482,3090.0,60.0
296,42.0,2.0,1.0,0.22527880395343775,0.3788365999176432,2488.0,60.0
297,42.0,3.0,1.0,0.15500825063503842,0.6103831741648696,1862.0,60.0
298,42.0,4.0,1.0,0.1497532108208206,0.5855432788442034,1786.0,60.0
299,42.0,5.0,1.0,0.13124629694959514,0.7235180997521897,1570.0,60.0
300,42.0,0.0,2.0,0.44454819123565514,0.0,2940.0,60.0
301,43.0,0.0,1.0,0.36361425035406697,0.0,3825.0,60.0
302,43.0,1.0,1.0,0.23564460698018683,0.2445558574598659,2592.0,60.0
303,43.0,2.0,1.0,0.18217512055587304,0.36067194466055463,2050.0,60.0
304,43.0,3.0,1.0,0.15682698185581062,0.49640681859428276,1758.0,60.0
305,43.0,4.0,1.0,0.13531009093582033,0.6414119846490309,1493.0,60.0
306,43.0,5.0,1.0,0.11576030351085068,0.6576510568556446,1259.0,60.0
307,43.0,0.0,2.0,0.423488973021385,0.0,2509.0,60.0
308,44.0,0.0,1.0,0.4025694012284892,0.0,4207.0,60.0
309,44.0,1.0,1.0,0.2747899076614153,0.2308241008253529,2981.0,60.0
310,44.0,2.0,1.0,0.21037715464149706,0.4420964770528483,2360.0,60.0
311,44.0,3.0,1.0,0.1872595689783123,0.5650822570115349,2036.0,60.0
312,44.0,4.0,1.0,0.16529211264277532,0.6870017281552363,1833.0,60.0
313,44.0,5.0,1.0,0.1446359587231566,0.8245978835698677,1647.0,60.0
314,44.0,0.0,2.0,0.46014243214549644,0.0,2876.0,60.0
315,45.0,0.0,1.0,0.3810047900713727,0.0,3998.0,60.0
316,45.0,1.0,1.0,0.24322137106387048,0.22648218968361836,2635.0,60.0
317,45.0,2.0,1.0,0.19489390838342946,0.39418880645149235,2120.0,60.0
318,45.0,3.0,1.0,0.170838581889339,0.5410899442049085,1877.0,60.0
319,45.0,4.0,1.0,0.13916618070845244,0.6156922550423296,1541.0,60.0
320,45.0,5.0,1.0,0.12663072468296283,0.7203940095001404,1493.0,60.0
321,45.0,0.0,2.0,0.40213806364968535,0.0,2468.0,60.0
322,46.0,0.0,1.0,0.38314501675800794,0.0,4024.0,60.0
323,46.0,1.0,1.0,0.24674317541059315,0.23253389997515672,2739.0,60.0
324,46.0,2.0,1.0,0.21523992383181975,0.44151232412309716,2362.0,60.0
325,46.0,3.0,1.0,0.16335245931167763,0.5407387166299691,2012.0,60.0
326,46.0,4.0,1.0,0.13847124429317928,0.5966911517382796,1575.0,60.0
327,46.0,5.0,1.0,0.136286226842552,0.685054706270734,1550.0,60.0
328,46.0,0.0,2.0,0.4173741362628126,0.0,2441.0,60.0
329,47.0,0.0,1.0,0.4152801136367052,0.0,4380.0,60.0
330,47.0,1.0,1.0,0.2843227785849413,0.2702994528714362,3190.0,60.0
331,47.0,2.0,1.0,0.2341857906919668,0.4638968712342436,2520.0,60.0
332,47.0,3.0,1.0,0.15604030017424775,0.6235104420244381,1729.0,60.0
333,47.0,4.0,1.0,0.13910046437874835,0.747402895296243,1652.0,60.0
334,47.0,5.0,1.0,0.1148193611462492,0.7845657021510836,1455.0,60.0
335,47.0,0.0,2.0,0.47738663414391425,0.0,3001.0,60.0
336,48.0,0.0,1.0,0.36438991170864926,0.0,3836.0,60.0
337,48.0,1.0,1.0,0.2574740829962364,0.18395353967604436,2803.0,60.0
338,48.0,2.0,1.0,0.21150508452907968,0.3277777835525517,2350.0,60.0
339,48.0,3.0,1.0,0.1555109230460141,0.5131508833446736,1810.0,60.0
340,48.0,4.0,1.0,0.14988607290160486,0.6107166829038788,1733.0,60.0
341,48.0,5.0,1.0,0.12461056806996133,0.6437948824811499,1475.0,60.0
342,48.0,0.0,2.0,0.393272291279385,0.0,2347.0,60.0
343,49.0,0.0,1.0,0.39929597406372813,0.0,4186.0,60.0
344,49.0,1.0,1.0,0.27485173119907597,0.2534893069403015,3079.0,60.0
345,49.0,2.0,1.0,0.23324687879347425,0.3869699100402231,2575.0,60.0
346,49.0,3.0,1.0,0.15370019786778646,0.5465424315660252,1838.0,60.0
347,49.0,4.0,1.0,0.15293628654204497,0.6304889225876331,1812.0,60.0
348,49.0,5.0,1.0,0.13335082508512358,0.6977695954124614,1556.0,60.0
